no,cert_type,level,subject,domain_area,q_type,item_purpose,difficulty,content,option_a,option_b,option_c,option_d,correct_answer,points,explanation,source_ref,shuffle_exempt,review_status,review_comment,version,created_by,created_date
53,AXIS,L3,AI 기본 이해,AI와 인간 협업,multiple_choice,concept,easy,업무에서 AI를 활용할 때 사람의 역할로 가장 적절한 것은?,"AI에게 명확한 요청을 하고, 결과를 검토·수정하여 최종 판단을 내리는 것이다.",AI 결과물을 검토하지 않고 바로 사용하는 것이 효율적이다.,AI가 모든 판단을 대신하므로 사람은 결과만 전달하면 된다.,사람이 AI보다 느리므로 모든 업무를 AI에게 위임해야 한다.,A,2,"정답은 A입니다. AI는 초안 작성, 정보 정리, 아이디어 제안 등에서 업무 효율을 높여주지만, 최종 판단과 책임은 사람에게 있습니다. 사람은 AI에게 명확한 목적과 조건을 제시하고, 생성된 결과를 검토·수정하여 업무 목적에 맞게 활용해야 합니다. AI 결과를 무조건 신뢰하거나 모든 업무를 위임하는 것은 적절하지 않습니다. 이 문항은 AI 활용에서 사람의 역할을 이해하는지를 확인합니다.",AXIS L3 AI 기본 이해,False,approved,배치1 신규 출제,1,,
54,AXIS,L3,AI 기본 이해,AI 응답 일관성,multiple_choice,concept,medium,같은 질문을 생성형 AI에게 반복해서 물었을 때 결과가 달라지는 이유로 가장 적절한 것은?,AI가 의도적으로 다른 답변을 제공하도록 설계되었기 때문이다.,AI가 고정된 정답을 조회하는 방식이 아니라 확률적으로 문장을 생성하기 때문이다.,AI가 사용자의 이전 질문을 기억하고 일부러 다르게 답변하기 때문이다.,인터넷 연결 상태에 따라 참조하는 데이터가 매번 달라지기 때문이다.,C,2,"정답은 C입니다. 생성형 AI는 확률적으로 다음 단어를 예측하여 문장을 구성합니다. 같은 질문이라도 생성 시점의 확률 분포, 온도 설정, 모델 상태에 따라 다른 결과가 나올 수 있습니다. 이는 AI가 데이터베이스에서 고정된 답을 조회하는 방식이 아니기 때문입니다. 따라서 중요한 업무에서는 여러 번 결과를 생성하여 비교·검토하는 것이 권장됩니다. 이 문항은 AI 산출물의 가변성을 이해하는지를 평가합니다.",AXIS L3 AI 기본 이해,False,approved,배치1 신규 출제,1,,
55,AXIS,L3,AI 기본 이해,RAG 기초,multiple_choice,concept,hard,RAG(검색증강생성)에 대한 설명으로 가장 적절한 것은?,AI의 응답 속도를 빠르게 하기 위한 하드웨어 최적화 기술이다.,외부 문서나 데이터를 검색하여 AI 응답의 근거로 활용하는 방식이다.,AI가 인터넷에서 실시간으로 정보를 수집하여 저장하는 기능이다.,AI 모델을 처음부터 다시 학습시키는 방법이다.,D,2,"정답은 D입니다. RAG는 AI가 응답을 생성할 때 외부 문서나 데이터베이스에서 관련 정보를 먼저 검색한 뒤, 그 내용을 근거로 답변을 구성하는 방식입니다. 이를 통해 할루시네이션을 줄이고, 조직 내부 자료에 기반한 정확한 답변을 얻을 수 있습니다. 모델을 재학습시키는 것과는 다르며, 기존 모델에 외부 지식을 연결하는 방법입니다. 이 문항은 RAG의 기본 개념과 활용 목적을 이해하는지를 확인합니다.",AXIS L3 AI 기본 이해,False,approved,배치1 신규 출제,1,,
56,AXIS,L3,AI 기본 이해,AI 파인튜닝,multiple_choice,concept,hard,AI 모델의 파인튜닝(Fine-tuning)에 대한 설명으로 가장 적절한 것은?,기존에 학습된 AI 모델을 특정 분야의 데이터로 추가 학습시켜 성능을 높이는 방법이다.,AI에게 질문할 때 프롬프트를 길게 작성하는 기법이다.,AI 모델의 응답 속도를 빠르게 조정하는 설정 변경이다.,AI 모델을 삭제하고 완전히 새로운 모델로 교체하는 과정이다.,B,2,"정답은 B입니다. 파인튜닝은 범용으로 학습된 AI 모델에 특정 분야나 업무의 데이터를 추가로 학습시켜 해당 영역에서의 정확도와 적합성을 높이는 방법입니다. 예를 들어 법률 문서, 의료 용어, 사내 규정 등 전문 데이터로 추가 학습하면 해당 분야에 더 적합한 답변을 생성할 수 있습니다. 프롬프트 작성과는 다른 모델 수준의 조정입니다. 이 문항은 AI 모델 커스터마이징의 기본 개념을 이해하는지를 확인합니다.",AXIS L3 AI 기본 이해,False,approved,배치1 신규 출제,1,,
57,AXIS,L3,AI 기본 이해,AI 도구 비용,multiple_choice,concept,easy,생성형 AI 도구의 비용 구조에 대한 설명으로 가장 적절한 것은?,모든 생성형 AI 도구는 완전히 무료로 제공된다.,유료 AI 도구는 항상 무료 도구보다 정확한 결과를 보장한다.,AI 도구의 가격이 높을수록 할루시네이션이 발생하지 않는다.,"같은 AI 도구라도 요금제에 따라 사용량, 기능, 응답 품질이 달라질 수 있다.",C,2,"정답은 C입니다. 생성형 AI 도구는 무료, 부분 유료, 구독형 등 다양한 요금제로 제공됩니다. 같은 도구라도 요금제에 따라 사용 가능한 모델, 입력 분량, 기능 범위가 달라질 수 있습니다. 다만 유료라고 해서 항상 더 정확하거나 할루시네이션이 없는 것은 아니며, 업무 목적에 맞는 도구와 요금제를 선택하는 것이 중요합니다. 이 문항은 AI 도구의 비용 구조를 현실적으로 이해하는지를 확인합니다.",AXIS L3 AI 기본 이해,False,approved,배치1 신규 출제,1,,
58,AXIS,L3,AI 기본 이해,클라우드 AI,multiple_choice,concept,medium,클라우드 기반 AI 서비스를 업무에 사용할 때 고려해야 할 사항으로 가장 적절한 것은?,클라우드 AI에 입력한 데이터는 자동으로 암호화되어 절대 외부에 유출되지 않는다.,클라우드 AI는 항상 사내 서버보다 보안이 강력하므로 모든 데이터를 입력해도 된다.,클라우드 AI는 인터넷 없이도 동일하게 작동한다.,클라우드 AI는 데이터가 외부 서버로 전송되므로 민감정보 입력 시 주의해야 한다.,D,2,"정답은 D입니다. 클라우드 기반 AI 서비스는 사용자가 입력한 데이터가 외부 서버로 전송되어 처리됩니다. 따라서 고객 개인정보, 사내 기밀, 재무 데이터 등 민감정보를 입력할 때는 해당 서비스의 데이터 처리 정책을 확인하고 주의해야 합니다. 클라우드 보안이 강화되고 있지만, 모든 데이터를 무조건 입력해도 안전하다고 단정할 수는 없습니다. 이 문항은 클라우드 AI 사용 시 보안 인식을 확인합니다.",AXIS L3 AI 기본 이해,False,approved,배치1 신규 출제,1,,
59,AXIS,L3,AI 기본 이해,AI 에이전트,multiple_choice,concept,hard,AI 에이전트(Agent)에 대한 설명으로 가장 적절한 것은?,채팅만 가능한 단순 대화형 AI를 말한다.,주어진 목표를 달성하기 위해 여러 도구를 조합하고 단계적으로 작업을 수행하는 AI 시스템이다.,사용자의 요청 없이도 스스로 목표를 설정하고 완벽하게 실행하는 AI이다.,하드웨어 로봇에만 적용되는 AI 기술이다.,A,2,"정답은 A입니다. AI 에이전트는 사용자가 설정한 목표를 달성하기 위해 여러 도구(검색, 코드 실행, 파일 처리 등)를 조합하고 단계적으로 작업을 수행하는 AI 시스템입니다. 단순 질의응답을 넘어 복잡한 업무를 자동으로 분해하고 실행할 수 있어 업무 자동화의 핵심 기술로 주목받고 있습니다. 다만 완전 자율 실행은 아니며 사람의 감독과 검증이 필요합니다. 이 문항은 AI 에이전트의 기본 개념을 이해하는지를 확인합니다.",AXIS L3 AI 기본 이해,False,approved,배치1 신규 출제,1,,
60,AXIS,L3,AI 기본 이해,AI 모델 비교,multiple_choice,concept,medium,"ChatGPT, Claude, Gemini 등 여러 AI 모델에 대한 설명으로 가장 적절한 것은?",모든 AI 모델은 동일한 데이터로 학습했으므로 결과도 같다.,"AI 모델마다 학습 데이터, 강점, 한계가 다르므로 업무 목적에 따라 적합한 모델이 다를 수 있다.",하나의 AI 모델만 사용하면 모든 업무를 처리할 수 있다.,최신 모델이 항상 모든 작업에서 이전 모델보다 우수하다.,C,2,"정답은 C입니다. ChatGPT, Claude, Gemini 등 각 AI 모델은 학습 데이터, 아키텍처, 강점 분야가 다릅니다. 예를 들어 긴 문서 처리에 강한 모델, 코드 작성에 강한 모델, 최신 정보 검색이 가능한 모델 등 차이가 있습니다. 따라서 업무 목적에 따라 적합한 모델을 선택하거나 여러 모델을 비교·활용하는 것이 효과적입니다. 이 문항은 AI 모델 간 차이를 인식하는지를 확인합니다.",AXIS L3 AI 기본 이해,False,approved,배치1 신규 출제,1,,
61,AXIS,L3,AI 기본 이해,온프레미스 AI,multiple_choice,concept,medium,온프레미스(사내 설치형) AI와 클라우드 AI의 차이로 가장 적절한 것은?,온프레미스 AI는 클라우드보다 항상 성능이 우수하다.,클라우드 AI는 인터넷 연결 없이 사용할 수 있지만 온프레미스는 반드시 인터넷이 필요하다.,온프레미스 AI는 데이터가 사내 서버에서 처리되므로 외부 전송 없이 운영할 수 있다.,클라우드 AI와 온프레미스 AI는 기술적으로 완전히 동일하다.,C,2,"정답은 C입니다. 온프레미스 AI는 조직 내부 서버에 설치하여 운영하므로 데이터가 외부로 전송되지 않습니다. 민감정보를 다루는 조직에서 보안 우위가 있지만, 초기 구축 비용이 높고 유지보수가 필요합니다. 반면 클라우드 AI는 외부 서버에서 처리되므로 빠르게 도입할 수 있지만 데이터 전송에 대한 보안 검토가 필요합니다. 이 문항은 AI 운영 방식의 차이를 이해하는지를 확인합니다.",AXIS L3 AI 기본 이해,False,approved,배치1 신규 출제,1,,
62,AXIS,L3,AI 기본 이해,프롬프트와 결과 관계,multiple_choice,concept,easy,AI에게 요청할 때 결과 품질에 가장 큰 영향을 미치는 요소는?,AI 도구의 화면 디자인이다.,요청(프롬프트)의 구체성과 명확성이다.,AI 도구를 사용하는 시간대이다.,AI 도구의 로고 색상이다.,A,2,"정답은 A입니다. AI의 응답 품질은 사용자가 작성하는 요청(프롬프트)의 구체성과 명확성에 크게 좌우됩니다. 목적, 대상, 형식, 분량, 제약조건 등을 명확히 제시할수록 원하는 결과에 가까운 응답을 얻을 수 있습니다. 반면 막연하거나 모호한 요청은 일반적이거나 기대와 다른 결과를 가져올 수 있습니다. 이 문항은 프롬프트와 결과 품질의 관계를 이해하는지를 확인합니다.",AXIS L3 AI 기본 이해,False,approved,배치1 신규 출제,1,,
63,AXIS,L3,AI 기본 이해,AI 학습 데이터 한계,multiple_choice,concept,medium,생성형 AI의 학습 데이터에 대한 설명으로 가장 적절한 것은?,생성형 AI는 실시간으로 모든 최신 정보를 반영하여 답변한다.,AI의 학습 데이터는 사용자가 직접 업데이트할 수 있다.,AI는 학습 시점까지의 데이터를 기반으로 답변하므로 최신 정보가 반영되지 않을 수 있다.,학습 데이터가 많을수록 AI의 답변에는 오류가 절대 없다.,B,2,"정답은 B입니다. 생성형 AI는 학습 시점까지의 데이터를 기반으로 답변합니다. 따라서 학습 이후에 발생한 사건, 변경된 법규, 최신 통계 등은 반영되지 않을 수 있습니다. 최신 정보가 필요한 업무에서는 AI 답변을 공식 출처로 반드시 교차 확인해야 합니다. 이 문항은 AI 학습 데이터의 시간적 한계를 이해하는지를 확인합니다.",AXIS L3 AI 기본 이해,False,approved,배치1 신규 출제,1,,
64,AXIS,L3,AI 기본 이해,AI 결과 재현성,multiple_choice,concept,easy,AI가 생성한 결과물을 업무에 사용할 때 가장 적절한 태도는?,"AI 결과물은 참고 자료로 활용하되, 사실 여부와 적절성을 사람이 확인해야 한다.",AI가 자신감 있게 답변하면 그 내용은 사실이다.,AI 결과물이 길고 상세하면 정확하다고 판단할 수 있다.,AI가 생성한 내용은 항상 사실이므로 추가 확인이 불필요하다.,B,2,"정답은 B입니다. AI가 생성한 결과물은 참고 자료로 유용하지만, 항상 정확하거나 최신인 것은 아닙니다. 특히 수치, 법규, 인물 정보 등은 AI가 자신감 있게 답변하더라도 잘못된 내용일 수 있습니다. 따라서 업무에 사용하기 전에 반드시 사실 여부와 업무 적합성을 사람이 확인해야 합니다. 이 문항은 AI 결과물에 대한 올바른 태도를 확인합니다.",AXIS L3 AI 기본 이해,False,approved,배치1 신규 출제,1,,
65,AXIS,L3,AI 기본 이해,AI API 개념,multiple_choice,concept,medium,AI API에 대한 설명으로 가장 적절한 것은?,AI API는 AI 도구의 화면 디자인을 변경하기 위한 도구이다.,AI API는 AI 모델을 학습시키기 위한 전용 프로그래밍 언어이다.,AI API를 사용하면 AI 모델의 내부 구조를 직접 수정할 수 있다.,AI API는 AI 기능을 다른 프로그램이나 서비스에서 호출하여 사용할 수 있게 해주는 연결 방식이다.,D,2,"정답은 D입니다. API(Application Programming Interface)는 소프트웨어 간 기능을 연결하는 방식입니다. AI API를 사용하면 ChatGPT, Claude 등의 AI 기능을 자체 시스템, 앱, 자동화 도구에 연결하여 활용할 수 있습니다. 코딩 없이 자동화 플랫폼을 통해 연결하는 경우도 늘고 있습니다. 이 문항은 AI API의 기본 역할을 이해하는지를 확인합니다.",AXIS L3 AI 기본 이해,False,approved,배치1 신규 출제,1,,
66,AXIS,L3,AI 도구 활용 기초,회의록 작성,multiple_choice,tool_use,easy,AI를 활용하여 회의록을 정리할 때 가장 적절한 방법은?,"회의 내용을 AI에 입력하고 참석자, 안건, 결정사항, 후속조치 항목으로 정리를 요청한다.",회의 중 나온 모든 발언을 AI에게 그대로 입력하고 알아서 정리해달라고 한다.,회의록은 AI가 작성할 수 없으므로 수작업으로만 작성해야 한다.,AI가 작성한 회의록은 수정할 필요가 없으므로 바로 배포한다.,D,2,"정답은 D입니다. AI를 활용한 회의록 정리는 회의 내용을 입력한 뒤 참석자, 안건, 결정사항, 후속조치 등 원하는 항목을 명시하여 구조화된 정리를 요청하는 것이 효과적입니다. 다만 AI가 맥락을 잘못 해석하거나 중요 내용을 누락할 수 있으므로, 결과물은 반드시 참석자가 검토해야 합니다. 이 문항은 회의록 작성에서 AI 활용 방법을 이해하는지를 확인합니다.",AXIS L3 AI 도구 활용 기초,False,approved,배치1 신규 출제,1,,
67,AXIS,L3,AI 도구 활용 기초,고객 응대 초안,multiple_choice,tool_use,medium,고객 불만 이메일에 대한 답변 초안을 AI로 작성할 때 가장 적절한 요청 방법은?,"고객의 불만 내용, 회사 정책, 원하는 답변 톤을 함께 제시하고 초안 작성을 요청한다.",고객 이메일 원문만 붙여넣고 답변을 써달라고 요청한다.,AI에게 고객 불만을 무시하는 내용으로 답변을 작성해달라고 요청한다.,"고객의 개인정보(이름, 전화번호, 주문번호)를 모두 포함하여 AI에게 입력한다.",C,2,"정답은 C입니다. 고객 응대 답변 초안을 AI로 작성할 때는 불만 내용의 핵심, 회사의 관련 정책이나 절차, 원하는 답변 톤(정중함, 공감 등)을 함께 제시하면 적합한 초안을 얻을 수 있습니다. 고객의 실제 개인정보는 입력하지 않아야 하며, AI 초안은 반드시 담당자가 검토·수정한 후 발송해야 합니다. 이 문항은 고객 응대에서 AI를 적절히 활용하는 방법을 평가합니다.",AXIS L3 AI 도구 활용 기초,False,approved,배치1 신규 출제,1,,
68,AXIS,L3,AI 도구 활용 기초,제안서 작성,multiple_choice,tool_use,medium,AI를 활용하여 사업 제안서 초안을 작성할 때 가장 중요한 점은?,AI가 작성한 제안서는 내부 검토 없이 바로 고객에게 발송한다.,제안서 써줘라고만 요청하면 AI가 알아서 모든 내용을 구성한다.,"AI에게 제안 배경, 목적, 대상, 핵심 내용, 기대 효과를 구체적으로 제시한다.",제안서에 필요한 수치와 통계는 AI가 생성한 것을 그대로 사용한다.,C,2,"정답은 C입니다. AI로 제안서 초안을 작성할 때는 제안 배경, 목적, 대상 고객, 핵심 메시지, 기대 효과 등을 구체적으로 제시해야 합니다. AI는 이 정보를 바탕으로 논리적인 구조를 잡아줄 수 있지만, 수치, 통계, 고객 정보 등은 반드시 사실 확인이 필요합니다. 이 문항은 제안서 작성에서 AI의 역할과 한계를 이해하는지를 확인합니다.",AXIS L3 AI 도구 활용 기초,False,approved,배치1 신규 출제,1,,
69,AXIS,L3,AI 도구 활용 기초,FAQ 작성,multiple_choice,tool_use,easy,AI를 활용하여 고객 FAQ를 작성할 때 가장 적절한 방법은?,AI가 만든 FAQ에 사실과 다른 내용이 있어도 수정하지 않아야 한다.,자주 묻는 질문 목록과 각 질문에 대한 회사의 공식 답변 방향을 제시하고 초안을 요청한다.,FAQ는 반드시 수작업으로만 작성해야 하며 AI를 사용하면 안 된다.,AI에게 질문만 나열하고 답변은 AI가 모두 만들게 한 뒤 검토 없이 게시한다.,D,2,정답은 D입니다. FAQ 작성에 AI를 활용할 때는 자주 묻는 질문 목록과 함께 각 질문에 대한 회사의 공식 답변 방향이나 정책을 제시하면 효과적입니다. AI는 이를 바탕으로 일관된 톤과 구조의 답변 초안을 작성할 수 있습니다. 다만 사실 정보의 정확성은 반드시 담당자가 확인해야 합니다. 이 문항은 FAQ 작성에서 AI 활용 방법을 이해하는지를 확인합니다.,AXIS L3 AI 도구 활용 기초,False,approved,배치1 신규 출제,1,,
70,AXIS,L3,AI 도구 활용 기초,SNS 콘텐츠,multiple_choice,tool_use,easy,AI를 활용하여 회사 SNS 게시물을 작성할 때 주의할 점으로 가장 적절한 것은?,AI가 생성한 콘텐츠에 사실과 다른 내용이 포함될 수 있으므로 게시 전 확인해야 한다.,SNS 게시물은 짧으므로 AI가 오류를 만들 가능성이 없다.,AI가 작성한 SNS 콘텐츠는 항상 정확하므로 검토 없이 바로 게시한다.,AI가 만든 홍보 문구에는 저작권 문제가 발생할 수 없다.,B,2,"정답은 B입니다. AI가 생성한 SNS 콘텐츠에도 사실과 다른 정보, 부적절한 표현, 저작권 문제가 포함될 수 있습니다. 특히 제품 효능이나 서비스 내용을 과장하는 표현, 존재하지 않는 이벤트 정보 등이 포함될 수 있으므로, 게시 전에 사실 확인과 톤 검토를 반드시 수행해야 합니다. 이 문항은 SNS 콘텐츠 작성에서 AI 활용 시 주의점을 확인합니다.",AXIS L3 AI 도구 활용 기초,False,approved,배치1 신규 출제,1,,
71,AXIS,L3,AI 도구 활용 기초,비교 분석표,multiple_choice,tool_use,medium,AI를 활용하여 제품 비교 분석표를 작성할 때 가장 적절한 방법은?,"비교 대상, 비교 항목, 출력 형식(표)을 명확히 지정하고 작성을 요청한다.",제품명만 나열하고 AI가 알아서 비교 항목을 정하도록 한다.,비교 분석은 AI가 수행할 수 없는 작업이다.,AI가 생성한 비교표의 수치는 항상 정확하므로 검증이 불필요하다.,C,2,"정답은 C입니다. AI를 활용한 비교 분석표 작성에서는 비교 대상 제품이나 서비스, 비교할 항목(가격, 기능, 장단점 등), 출력 형식(표, 항목 수)을 구체적으로 지정하면 체계적인 결과를 얻을 수 있습니다. 다만 AI가 제시하는 수치나 사양 정보는 반드시 공식 자료로 확인해야 합니다. 이 문항은 비교 분석에서 AI 활용 방법을 이해하는지를 확인합니다.",AXIS L3 AI 도구 활용 기초,False,approved,배치1 신규 출제,1,,
72,AXIS,L3,AI 도구 활용 기초,업무 매뉴얼,multiple_choice,tool_use,medium,신규 입사자용 업무 매뉴얼을 AI로 작성할 때 가장 적절한 방법은?,매뉴얼 써줘라고만 요청하면 AI가 회사의 업무 절차를 정확히 파악하여 작성한다.,"업무 절차, 사용 시스템, 주의사항을 단계별로 정리하여 AI에게 매뉴얼 구성을 요청한다.",AI가 작성한 매뉴얼은 회사 실정과 관계없이 항상 정확하다.,"매뉴얼에 포함된 시스템 접속 정보(ID, 비밀번호)도 AI에 입력해야 정확한 매뉴얼이 된다.",A,2,"정답은 A입니다. 업무 매뉴얼을 AI로 작성할 때는 실제 업무 절차, 사용 시스템명, 단계별 주의사항 등 핵심 정보를 제공하고 구조화된 매뉴얼 형태로 구성을 요청해야 합니다. AI는 회사 내부 사정을 모르므로 구체적인 정보 없이는 일반적인 내용만 생성합니다. 시스템 접속 정보 등 보안 정보는 절대 AI에 입력하면 안 됩니다. 이 문항은 매뉴얼 작성에서 AI의 활용과 한계를 이해하는지를 확인합니다.",AXIS L3 AI 도구 활용 기초,False,approved,배치1 신규 출제,1,,
73,AXIS,L3,AI 도구 활용 기초,설문 설계,multiple_choice,tool_use,easy,AI를 활용하여 직원 만족도 설문을 설계할 때 가장 적절한 방법은?,"설문 목적, 대상, 항목 수, 응답 형식(객관식/주관식)을 제시하고 설문 초안을 요청한다.",설문 설계는 AI가 수행할 수 없는 영역이다.,AI가 만든 설문 문항은 편향이 없으므로 검토가 불필요하다.,설문 만들어줘라고만 요청하면 회사 상황에 맞는 완벽한 설문이 만들어진다.,B,2,"정답은 B입니다. AI를 활용한 설문 설계에서는 설문 목적, 대상 그룹, 원하는 항목 수, 응답 형식 등을 구체적으로 제시하면 체계적인 설문 초안을 얻을 수 있습니다. 다만 AI가 만든 설문에도 유도 질문이나 편향이 포함될 수 있으므로, 설문 전문가나 관련 부서의 검토가 필요합니다. 이 문항은 설문 설계에서 AI의 활용 방법을 이해하는지를 확인합니다.",AXIS L3 AI 도구 활용 기초,False,approved,배치1 신규 출제,1,,
74,AXIS,L3,AI 도구 활용 기초,보도자료 초안,multiple_choice,tool_use,medium,회사 보도자료 초안을 AI로 작성할 때 가장 중요한 점은?,"핵심 발표 내용, 배경, 인용문 방향, 타겟 매체를 제시하고 보도자료 형식으로 요청한다.",보도자료 써줘라고만 요청하면 AI가 회사의 최근 뉴스를 파악하여 작성한다.,AI가 작성한 보도자료의 수치와 인용문은 사실 확인 없이 사용해도 된다.,보도자료에 포함된 대표이사 발언은 AI가 창작한 그대로 사용해도 문제없다.,C,2,"정답은 C입니다. 보도자료 초안을 AI로 작성할 때는 핵심 발표 내용, 배경 정보, 대표 인용문 방향, 타겟 매체 성격을 구체적으로 제시해야 합니다. AI가 생성한 수치, 통계, 인용문은 반드시 사실 확인이 필요하며, 특히 대표이사나 임원의 발언으로 작성된 내용은 본인 확인 후 사용해야 합니다. 이 문항은 보도자료 작성에서 AI 활용 시 주의점을 평가합니다.",AXIS L3 AI 도구 활용 기초,False,approved,배치1 신규 출제,1,,
75,AXIS,L3,AI 도구 활용 기초,교육자료 구성,multiple_choice,tool_use,easy,AI를 활용하여 사내 교육자료를 만들 때 가장 적절한 방법은?,"교육 주제, 대상 수준, 학습 목표, 원하는 형식을 제시하고 교육자료 구성을 요청한다.",교육자료 만들어줘라고만 요청하면 대상에 맞는 완벽한 자료가 만들어진다.,AI가 만든 교육자료의 내용은 항상 최신이므로 업데이트가 불필요하다.,교육자료에 포함된 법규나 정책 정보는 AI가 정확하게 반영하므로 확인이 불필요하다.,A,2,"정답은 A입니다. 사내 교육자료를 AI로 만들 때는 교육 주제, 수강 대상의 수준, 학습 목표, 원하는 형식(슬라이드, 핸드아웃 등)을 구체적으로 제시해야 합니다. AI는 구조화된 초안을 빠르게 만들어주지만, 법규, 사내 규정, 최신 정책 등은 반드시 담당자가 확인·보완해야 합니다. 이 문항은 교육자료 작성에서 AI 활용 방법을 확인합니다.",AXIS L3 AI 도구 활용 기초,False,approved,배치1 신규 출제,1,,
76,AXIS,L3,AI 도구 활용 기초,업무 보고서,multiple_choice,tool_use,hard,주간 업무 보고서를 AI로 효율적으로 작성하는 방법으로 가장 적절한 것은?,AI가 작성한 보고서의 성과 수치는 검증 없이 상사에게 보고한다.,지난주 보고서를 그대로 입력하고 이번 주 것으로 바꿔달라고 요청한다.,업무 내용 없이 보고서 써줘라고만 요청하면 AI가 업무 내용을 추정하여 작성한다.,"이번 주 수행 업무, 성과, 이슈, 다음 주 계획을 핵심만 입력하고 보고서 형식으로 정리를 요청한다.",A,2,"정답은 A입니다. 주간 업무 보고서를 AI로 작성할 때는 이번 주 수행한 업무, 달성 성과, 발생한 이슈, 다음 주 계획 등 핵심 내용을 입력하고 보고서 형식으로 구조화를 요청하는 것이 효과적입니다. AI는 입력된 내용을 기반으로 깔끔하게 정리해주지만, 실제 수치나 성과는 사실 확인 후 사용해야 합니다. 이 문항은 업무 보고서 작성에서 AI 활용의 효율적 방법을 평가합니다.",AXIS L3 AI 도구 활용 기초,False,approved,배치1 신규 출제,1,,
77,AXIS,L3,AI 도구 활용 기초,프레젠테이션 구성,multiple_choice,tool_use,hard,AI를 활용하여 프레젠테이션 슬라이드 구성을 설계할 때 가장 적절한 방법은?,"발표 주제, 청중, 발표 시간, 핵심 메시지를 제시하고 슬라이드별 제목과 핵심 포인트 구성을 요청한다.",AI가 구성한 슬라이드 순서는 항상 최적이므로 변경하지 않아야 한다.,프레젠테이션 만들어줘라고만 요청하면 슬라이드 디자인까지 완성된다.,프레젠테이션에 포함할 데이터는 AI가 알아서 찾아서 넣어준다.,B,2,"정답은 B입니다. AI를 활용한 프레젠테이션 구성에서는 발표 주제, 청중 특성, 발표 시간, 핵심 메시지를 구체적으로 제시하고, 슬라이드별 제목과 핵심 포인트 구성을 요청하면 논리적인 발표 흐름을 빠르게 설계할 수 있습니다. 다만 AI는 텍스트 구조만 제안할 수 있으며, 실제 데이터와 디자인은 별도로 작업해야 합니다. 이 문항은 프레젠테이션 설계에서 AI 활용을 평가합니다.",AXIS L3 AI 도구 활용 기초,False,approved,배치1 신규 출제,1,,
78,AXIS,L3,AI 도구 활용 기초,감사 답변,multiple_choice,tool_use,medium,외부 감사 질의에 대한 답변 초안을 AI로 작성할 때 가장 주의할 점은?,감사 질의 내용 전체를 원문 그대로 AI에 입력하면 정확한 답변을 얻을 수 있다.,"감사 질의 원문과 관련 사내 규정을 함께 제시하되, 고객 개인정보나 기밀은 제거한 후 입력한다.",AI가 작성한 감사 답변은 법적 효력이 있으므로 수정 없이 제출한다.,감사 답변에는 AI를 사용하면 안 되며 반드시 수작업으로만 작성해야 한다.,A,2,"정답은 A입니다. 감사 답변 초안을 AI로 작성할 때는 질의 내용과 관련 규정을 제시하되, 고객 개인정보나 사내 기밀 데이터는 반드시 비식별·삭제 처리 후 입력해야 합니다. AI가 작성한 답변은 법적 효력이 없으며, 관련 부서와 법무팀의 검토를 거쳐야 합니다. 이 문항은 민감한 업무에서 AI 활용 시 보안 주의점을 평가합니다.",AXIS L3 AI 도구 활용 기초,False,approved,배치1 신규 출제,1,,
79,AXIS,L3,AI 도구 활용 기초,분석 보고서 요약,multiple_choice,tool_use,medium,긴 분석 보고서를 AI로 요약할 때 가장 적절한 방법은?,보고서 제목만 알려주고 AI가 내용을 추정하여 요약하도록 한다.,"보고서 전문을 입력하고 핵심 결론, 주요 데이터, 권고사항을 구분하여 요약을 요청한다.",AI가 요약한 수치와 결론은 원본과 대조할 필요가 없다.,요약은 AI가 수행할 수 없는 작업이므로 사람이 직접 해야 한다.,B,2,"정답은 B입니다. 긴 보고서를 AI로 요약할 때는 보고서 전문을 입력하고 핵심 결론, 주요 데이터, 권고사항 등 원하는 요약 항목을 구체적으로 지정하면 체계적인 요약을 얻을 수 있습니다. 다만 AI가 요약 과정에서 중요 내용을 누락하거나 수치를 잘못 인용할 수 있으므로 원본과 대조 확인이 필요합니다. 이 문항은 보고서 요약에서 AI 활용 방법을 확인합니다.",AXIS L3 AI 도구 활용 기초,False,approved,배치1 신규 출제,1,,
80,AXIS,L3,AI 도구 활용 기초,일정 관리 보조,multiple_choice,tool_use,easy,AI를 활용하여 프로젝트 일정표를 정리할 때 가장 적절한 방법은?,"프로젝트명, 주요 단계, 담당자, 기한을 입력하고 간트차트 형태의 일정표 구성을 요청한다.",일정표 만들어줘라고만 요청하면 AI가 프로젝트 내용을 파악하여 자동 생성한다.,AI가 설정한 기한은 항상 현실적이므로 조정할 필요가 없다.,일정 관리는 AI가 수행할 수 없는 영역이다.,D,2,"정답은 D입니다. 프로젝트 일정표를 AI로 정리할 때는 프로젝트명, 주요 단계, 각 단계의 담당자와 기한을 입력하고 표 형태로 구성을 요청하면 효과적입니다. AI는 입력된 정보를 깔끔하게 구조화해주지만, 실제 일정의 현실성은 프로젝트 담당자가 판단해야 합니다. 이 문항은 일정 관리에서 AI 활용 방법을 이해하는지를 확인합니다.",AXIS L3 AI 도구 활용 기초,False,approved,배치1 신규 출제,1,,
