no,cert_type,level,subject,domain_area,q_type,item_purpose,difficulty,content,option_a,option_b,option_c,option_d,correct_answer,points,explanation,source_ref,shuffle_exempt,review_status,review_comment,version,created_by,created_date
24,AXIS-C,L1,AI 코딩 도입 전략·ROI,AI 코딩 도입 확산 전략,multiple_choice,governance,medium,파일럿 성공 후 AI 코딩을 전사에 확산하는 전략은?,AI 코딩 도구의 성능만 비교하면 조직에 최적인 도구를 선택할 수 있다.,경영진 보고 시 AI 코딩 도구의 기술 사양을 상세히 설명하면 투자 승인을 받을 수 있다.,모든 코딩 업무에 AI를 동시에 적용하면 전사적 개발 효율을 빠르게 달성할 수 있다.,"파일럿 성과를 표준화(코딩 규칙·프롬프트 템플릿·리뷰 기준)하고, 2~3팀씩 단계적으로 확산하며 팀별 맞춤 교육과 챔피언 지원을 병행한다.",D,4,"정답은 D입니다. 확산은 ①표준화 ②단계적 확대(2~3팀씩) ③맞춤 교육 ④챔피언 지원의 구조입니다. 동시 이식은 지원 역량이 분산되고, 공지만으로는 실행력이 부족합니다. 리더는 AI 코딩의 방향을 설정하고 체계적 관리 구조를 수립해야 합니다. 리더는 AI 코딩의 방향을 설정하고 체계적 관리 구조를 수립하여 조직의 개발 역량을 전환해야 합니다.",AXIS-C L1 AI 코딩 도입 전략·ROI,False,approved,배치1,1,,
25,AXIS-C,L1,AI 코딩 운영체계 수립,AI 코딩 파이프라인 설계,multiple_choice,governance,medium,AI 코딩을 포함한 개발 파이프라인 설계로 가장 적절한 구조는?,모든 코딩 업무에 AI를 동시에 적용하면 전사적 개발 효율을 빠르게 달성할 수 있다.,코드 리뷰는 AI가 완전히 대체할 수 있으므로 사람의 리뷰가 불필요하다.,요구사항→AI 코드 생성→코드 리뷰(사람+자동)→보안 스캔(SAST)→테스트(자동)→빌드→배포의 파이프라인에 AI 특화 단계(보안 스캔·프롬프트 로그)를 추가 통합한다.,AI 코딩의 성과는 코드 생성 줄 수로 측정하면 정확한 ROI를 산출할 수 있다.,C,3,"정답은 C입니다. AI 코딩 파이프라인은 기존에 ①AI 코드 생성 ②보안 스캔(SAST) ③프롬프트 로그를 추가 통합합니다. AI가 파이프라인을 대체하는 것이 아니라, 파이프라인의 한 단계로 통합되는 것입니다. 리더는 AI 코딩의 방향을 설정하고 체계적 관리 구조를 수립해야 합니다. 리더는 AI 코딩의 방향을 설정하고 체계적 관리 구조를 수립하여 조직의 개발 역량을 전환해야 합니다.",AXIS-C L1 AI 코딩 운영체계 수립,False,approved,배치1,1,,
26,AXIS-C,L1,AI 코딩 운영체계 수립,코드 리뷰 기준 수립,multiple_choice,governance,hard,AI 생성 코드에 대한 코드 리뷰 기준을 수립할 때 가장 적절한 접근은?,AI 생성 코드의 기술 부채는 코드가 동작하면 관리할 필요가 없다.,모든 코딩 업무에 AI를 동시에 적용하면 전사적 개발 효율을 빠르게 달성할 수 있다.,일반 코드 리뷰 기준(기능·가독성·성능)에 AI 특화 기준(할루시네이션 함수 확인·하드코딩 보안 정보·불필요한 의존성·라이선스 호환성)을 추가한 통합 체크리스트를 수립한다.,AI 코딩 도구의 성능만 비교하면 조직에 최적인 도구를 선택할 수 있다.,C,3,정답은 C입니다. AI 코드 리뷰는 일반 기준+AI 특화 기준(할루시네이션·보안·의존성·라이선스)의 통합 체크리스트입니다. AI 코드에 느슨한 기준을 적용하면 품질 문제가 누적됩니다. 리더는 AI 코딩의 방향을 설정하고 체계적 관리 구조를 수립해야 합니다. 리더는 AI 코딩의 방향을 설정하고 체계적 관리 구조를 수립하여 조직의 개발 역량을 전환해야 합니다.,AXIS-C L1 AI 코딩 운영체계 수립,False,approved,배치1,1,,
27,AXIS-C,L1,AI 코딩 운영체계 수립,버전 관리와 AI 코드,multiple_choice,governance,medium,AI 생성 코드의 버전 관리 정책으로 가장 적절한 것은?,AI 코딩의 성과는 코드 생성 줄 수로 측정하면 정확한 ROI를 산출할 수 있다.,"AI 생성 여부를 커밋 메시지에 명시하고, 프롬프트 로그를 함께 저장하며, 일반 코드와 동일한 Git 워크플로우(feature 브랜치→PR→리뷰→merge)를 적용한다.",AI 코딩 도구의 성능만 비교하면 조직에 최적인 도구를 선택할 수 있다.,모든 코딩 업무에 AI를 동시에 적용하면 전사적 개발 효율을 빠르게 달성할 수 있다.,B,3,"정답은 B입니다. AI 코드 버전 관리는 ①AI 생성 표시(커밋 메시지) ②프롬프트 로그 저장 ③동일 Git 워크플로우 적용입니다. 별도 리포지토리는 통합 관리가 어렵고, main 직접 커밋은 품질 리스크가 큽니다. 리더는 AI 코딩의 방향을 설정하고 체계적 관리 구조를 수립해야 합니다.",AXIS-C L1 AI 코딩 운영체계 수립,False,approved,배치1,1,,
28,AXIS-C,L1,AI 코딩 운영체계 수립,팀 교육 체계 수립,multiple_choice,governance,hard,AI 코딩 팀 교육 체계로 가장 적절한 구조는?,역할별 트랙(주니어: AI 보조 코딩 기초 / 미드: 프롬프트 설계·검증 / 시니어: 리뷰 기준·아키텍처 / 비전공: 시민 개발자)으로 구분하고 실습 중심으로 교육한다.,경영진 보고 시 AI 코딩 도구의 기술 사양을 상세히 설명하면 투자 승인을 받을 수 있다.,AI 코딩 프로젝트의 리스크는 도구 성능에만 존재하므로 보안·법적 리스크는 무시해도 된다.,AI 코딩의 성과는 코드 생성 줄 수로 측정하면 정확한 ROI를 산출할 수 있다.,A,3,정답은 A입니다. 교육은 역할별(주니어/미드/시니어/비전공)로 차별화하고 실습 중심입니다. 동일 교육은 주니어에게 어렵고 시니어에게 지루합니다. 리더는 팀원 역량 수준에 맞는 교육 경로를 설계해야 합니다. 리더는 AI 코딩의 방향을 설정하고 체계적 관리 구조를 수립해야 합니다. 리더는 AI 코딩의 방향을 설정하고 체계적 관리 구조를 수립하여 조직의 개발 역량을 전환해야 합니다.,AXIS-C L1 AI 코딩 운영체계 수립,False,approved,배치1,1,,
29,AXIS-C,L1,AI 코딩 운영체계 수립,AI 코딩 표준 수립,multiple_choice,governance,hard,팀의 AI 코딩 표준을 수립할 때 가장 적절한 방법은?,코딩 규칙(네이밍·구조·에러 처리)+프롬프트 템플릿(표준 반영)+코드 리뷰 체크리스트(AI 특화)+보안 가이드(입력 금지 정보)+문서화 기준을 팀과 함께 수립하고 정기 업데이트한다.,AI 코딩 도구의 성능만 비교하면 조직에 최적인 도구를 선택할 수 있다.,AI 생성 코드의 기술 부채는 코드가 동작하면 관리할 필요가 없다.,모든 코딩 업무에 AI를 동시에 적용하면 전사적 개발 효율을 빠르게 달성할 수 있다.,A,3,정답은 A입니다. AI 코딩 표준은 ①코딩 규칙 ②프롬프트 템플릿 ③리뷰 체크리스트 ④보안 가이드 ⑤문서화 기준을 팀과 함께 수립합니다. 팀 참여가 수용도를 높이며 정기 업데이트로 기술 변화에 대응합니다. 리더는 AI 코딩의 방향을 설정하고 체계적 관리 구조를 수립해야 합니다. 리더는 AI 코딩의 방향을 설정하고 체계적 관리 구조를 수립하여 조직의 개발 역량을 전환해야 합니다.,AXIS-C L1 AI 코딩 운영체계 수립,False,approved,배치1,1,,
30,AXIS-C,L1,AI 코딩 운영체계 수립,AI 코딩 프롬프트 라이브러리,multiple_choice,governance,medium,팀의 코딩 프롬프트 라이브러리를 운영하는 가장 적절한 방법은?,"카테고리별(데이터 처리/API 연동/테스트/문서화) 분류, 효과 검증(코드 품질 평가), 버전 관리, 접근 권한을 체계적으로 운영하고 팀원이 공유·개선한다.",코드 리뷰는 AI가 완전히 대체할 수 있으므로 사람의 리뷰가 불필요하다.,AI 생성 코드의 기술 부채는 코드가 동작하면 관리할 필요가 없다.,모든 코딩 업무에 AI를 동시에 적용하면 전사적 개발 효율을 빠르게 달성할 수 있다.,A,3,정답은 A입니다. 프롬프트 라이브러리는 ①카테고리 분류 ②효과 검증 ③버전 관리 ④공유·개선의 체계입니다. 검증된 프롬프트를 재사용하면 코드 품질 일관성과 개발 효율이 높아집니다. 리더는 AI 코딩의 방향을 설정하고 체계적 관리 구조를 수립해야 합니다. 리더는 AI 코딩의 방향을 설정하고 체계적 관리 구조를 수립하여 조직의 개발 역량을 전환해야 합니다.,AXIS-C L1 AI 코딩 운영체계 수립,False,approved,배치1,1,,
31,AXIS-C,L1,AI 코딩 운영체계 수립,코드 리뷰 프로세스 설계,multiple_choice,case_judgment,medium,AI 코드를 포함한 코드 리뷰 프로세스로 가장 적절한 구조는?,AI 코딩 도구를 구매하면 개발 역량이 자동으로 향상되므로 교육 투자가 불필요하다.,PR 생성 시 ①자동 린트·포매팅 ②보안 스캔(SAST) ③AI 보조 리뷰(버그·스타일) ④사람 리뷰(비즈니스 로직·설계) ⑤테스트 통과 확인 후 merge하는 다층 리뷰를 설계한다.,모든 코딩 업무에 AI를 동시에 적용하면 전사적 개발 효율을 빠르게 달성할 수 있다.,AI 코딩의 성과는 코드 생성 줄 수로 측정하면 정확한 ROI를 산출할 수 있다.,B,3,"정답은 B입니다. 코드 리뷰는 자동(린트·보안·AI 보조)+사람(로직·설계)의 다층 구조입니다. AI 리뷰는 반복적 점검을 자동화하고, 사람은 비즈니스 적합성을 판단합니다. 리더는 조직의 AI 코딩 도입·운영에 관한 최적의 판단을 내려야 합니다. 리더는 조직의 AI 코딩 도입·운영에 관한 최적의 판단을 내려야 합니다. 이 문항은 L1 수준의 전략적 의사결정 역량을 확인합니다.",AXIS-C L1 AI 코딩 운영체계 수립,False,approved,배치1,1,,
32,AXIS-C,L1,AI 코딩 운영체계 수립,AI 코딩 팀 성과 측정,multiple_choice,governance,medium,AI 코딩을 활용하는 팀의 성과를 측정하는 방법은?,AI 코딩 도구의 성능만 비교하면 조직에 최적인 도구를 선택할 수 있다.,AI 생성 코드의 기술 부채는 코드가 동작하면 관리할 필요가 없다.,개발 속도(스프린트 벨로시티)+코드 품질(버그율·테스트 커버리지·복잡도)+보안(취약점 수)+개발자 만족도를 종합 대시보드로 모니터링한다.,모든 코딩 업무에 AI를 동시에 적용하면 전사적 개발 효율을 빠르게 달성할 수 있다.,C,3,정답은 C입니다. 팀 성과는 ①속도(벨로시티) ②품질(버그·커버리지·복잡도) ③보안(취약점) ④만족도의 균형 스코어카드입니다. 속도만 측정하면 품질이 희생됩니다. 리더는 AI 코딩의 방향을 설정하고 체계적 관리 구조를 수립해야 합니다. 리더는 AI 코딩의 방향을 설정하고 체계적 관리 구조를 수립하여 조직의 개발 역량을 전환해야 합니다.,AXIS-C L1 AI 코딩 운영체계 수립,False,approved,배치1,1,,
33,AXIS-C,L1,AI 코딩 운영체계 수립,AI 코딩 장애 대응,multiple_choice,case_judgment,hard,AI 코딩 도구에 장애가 발생했을 때 가장 적절한 대응은?,AI 코딩 도구의 성능만 비교하면 조직에 최적인 도구를 선택할 수 있다.,코드 리뷰는 AI가 완전히 대체할 수 있으므로 사람의 리뷰가 불필요하다.,AI 코딩의 성과는 코드 생성 줄 수로 측정하면 정확한 ROI를 산출할 수 있다.,"대체 AI 도구를 사전 확보하고, 핵심 프롬프트를 도구 독립적으로 관리하며, 수작업 코딩 백업 역량을 유지한다. 장애 시 즉시 전환할 수 있는 절차를 수립한다.",D,3,정답은 D입니다. AI 도구 장애 대응은 ①대체 도구 확보 ②프롬프트 독립 관리 ③수작업 역량 유지 ④전환 절차 수립입니다. 특정 도구 의존도를 분산하여 개발 연속성을 보장해야 합니다. 리더는 조직의 AI 코딩 도입·운영에 관한 최적의 판단을 내려야 합니다. 리더는 조직의 AI 코딩 도입·운영에 관한 최적의 판단을 내려야 합니다. 이 문항은 L1 수준의 전략적 의사결정 역량을 확인합니다.,AXIS-C L1 AI 코딩 운영체계 수립,False,approved,배치1,1,,
34,AXIS-C,L1,AI 코딩 운영체계 수립,AI 코딩 온보딩 프로세스,multiple_choice,case_judgment,easy,신규 개발자의 AI 코딩 온보딩 프로세스로 가장 적절한 것은?,AI 코딩 도구의 성능만 비교하면 조직에 최적인 도구를 선택할 수 있다.,AI 코딩 보안 정책은 IT 부서가 단독으로 수립하면 되며 개발팀 참여가 불필요하다.,"팀 코딩 표준·AI 사용 정책·프롬프트 라이브러리·보안 가이드를 온보딩에 포함하고, 1주차에 간단한 AI 코딩 실습(테스트 생성 등)을 수행하며, 멘토가 지원한다.",모든 코딩 업무에 AI를 동시에 적용하면 전사적 개발 효율을 빠르게 달성할 수 있다.,C,3,정답은 C입니다. AI 코딩 온보딩은 ①표준·정책·라이브러리·보안 가이드 ②간단한 실습 ③멘토 지원을 포함합니다. 신규 개발자가 팀의 AI 활용 문화에 빠르게 적응할 수 있도록 구조화합니다. 리더는 조직의 AI 코딩 도입·운영에 관한 최적의 판단을 내려야 합니다. 리더는 조직의 AI 코딩 도입·운영에 관한 최적의 판단을 내려야 합니다. 이 문항은 L1 수준의 전략적 의사결정 역량을 확인합니다.,AXIS-C L1 AI 코딩 운영체계 수립,False,approved,배치1,1,,
35,AXIS-C,L1,AI 코딩 운영체계 수립,AI 코딩 품질 게이트,multiple_choice,governance,hard,AI 생성 코드의 품질을 보장하는 게이트(Gate) 체계로 가장 적절한 것은?,AI 코딩 도구의 성능만 비교하면 조직에 최적인 도구를 선택할 수 있다.,모든 코딩 업무에 AI를 동시에 적용하면 전사적 개발 효율을 빠르게 달성할 수 있다.,AI 코딩의 성과는 코드 생성 줄 수로 측정하면 정확한 ROI를 산출할 수 있다.,Gate1: 프롬프트 검증(구조적인가) → Gate2: 코드 실행(동작하는가) → Gate3: 보안 스캔(취약점 없는가) → Gate4: 코드 리뷰(기준 충족) → Gate5: 테스트(커버리지 기준)를 통과해야 merge한다.,D,3,"정답은 D입니다. 5단계 품질 게이트(프롬프트→실행→보안→리뷰→테스트)는 AI 코드의 품질을 체계적으로 보장합니다. 게이트가 개발 속도를 저해하는 것이 아니라, 결함 코드의 후속 비용을 방지합니다. 리더는 AI 코딩의 방향을 설정하고 체계적 관리 구조를 수립해야 합니다. 리더는 AI 코딩의 방향을 설정하고 체계적 관리 구조를 수립하여 조직의 개발 역량을 전환해야 합니다.",AXIS-C L1 AI 코딩 운영체계 수립,False,approved,배치1,1,,
36,AXIS-C,L1,AI 코딩 운영체계 수립,AI 코딩 지식 관리,multiple_choice,concept,easy,팀의 AI 코딩 지식을 체계적으로 관리하는 방법은?,AI 생성 코드의 기술 부채는 코드가 동작하면 관리할 필요가 없다.,AI 코딩 보안 정책은 IT 부서가 단독으로 수립하면 되며 개발팀 참여가 불필요하다.,AI 코딩 도구의 성능만 비교하면 조직에 최적인 도구를 선택할 수 있다.,"성공·실패 프롬프트 사례, 코딩 패턴, 문제 해결 경험을 팀 위키에 축적하고, 정기 공유 세션을 운영하여 개인 경험을 조직 지식으로 전환한다.",D,3,"정답은 D입니다. AI 코딩 지식 관리는 ①사례 축적(위키) ②정기 공유 ③개인→조직 전환으로 구성됩니다. 개인 관리는 퇴사 시 지식이 유실되며, 조직 차원의 축적이 경쟁력입니다. 이 개념을 이해하면 조직의 AI 코딩 전략을 효과적으로 수립할 수 있습니다. 이 개념을 정확히 이해하면 조직의 AI 코딩 전략을 효과적으로 수립하고 실행하는 데 큰 도움이 됩니다.",AXIS-C L1 AI 코딩 운영체계 수립,False,approved,배치1,1,,
37,AXIS-C,L1,AI 코딩 운영체계 수립,AI 코딩 변화관리,multiple_choice,case_judgment,medium,AI 코딩 도입 시 개발팀의 저항 유형별 대응은?,품질 우려형(리뷰 기준·품질 데이터 제시) / 직업 불안형(역할 변화·성장 기회 제시) / 무관심형(Quick Win 경험 제공) / 과의존형(검증 역량 교육)으로 유형별 맞춤 대응한다.,AI 코딩 도구의 성능만 비교하면 조직에 최적인 도구를 선택할 수 있다.,모든 코딩 업무에 AI를 동시에 적용하면 전사적 개발 효율을 빠르게 달성할 수 있다.,AI 코딩의 성과는 코드 생성 줄 수로 측정하면 정확한 ROI를 산출할 수 있다.,A,3,정답은 A입니다. 개발자 저항은 ①품질 우려(데이터 제시) ②직업 불안(성장 기회) ③무관심(Quick Win) ④과의존(검증 교육)으로 유형별 대응합니다. 동일 대응이나 불이익은 저항을 강화합니다. 리더는 조직의 AI 코딩 도입·운영에 관한 최적의 판단을 내려야 합니다. 리더는 조직의 AI 코딩 도입·운영에 관한 최적의 판단을 내려야 합니다. 이 문항은 L1 수준의 전략적 의사결정 역량을 확인합니다.,AXIS-C L1 AI 코딩 운영체계 수립,False,approved,배치1,1,,
38,AXIS-C,L1,AI 코딩 운영체계 수립,AI 코딩 모니터링 체계,multiple_choice,governance,medium,팀의 AI 코딩 활용 현황을 모니터링하는 체계로 가장 적절한 것은?,파일럿 없이 전사 도입하면 시간을 절약하고 모든 팀이 균등한 성과를 달성할 수 있다.,"주간 대시보드(활용률·코드 품질·보안 이슈)와 월간 리뷰(성과·개선점·다음 목표)를 운영하고, 이상 징후(품질 하락·보안 위반) 시 즉시 알림을 설정한다.",AI 코딩 표준은 한 번 수립하면 기술이 변해도 업데이트할 필요가 없다.,AI 코딩의 성과는 코드 생성 줄 수로 측정하면 정확한 ROI를 산출할 수 있다.,B,3,정답은 B입니다. 모니터링은 ①주간 대시보드(활용·품질·보안) ②월간 리뷰(성과·개선) ③이상 알림(즉시)의 3단계입니다. 도구 로그만으로는 품질과 보안을 파악할 수 없습니다. 리더는 AI 코딩의 방향을 설정하고 체계적 관리 구조를 수립해야 합니다. 리더는 AI 코딩의 방향을 설정하고 체계적 관리 구조를 수립하여 조직의 개발 역량을 전환해야 합니다.,AXIS-C L1 AI 코딩 운영체계 수립,False,approved,배치1,1,,
39,AXIS-C,L1,AI 코딩 운영체계 수립,AI 코딩 CI/CD 통합,multiple_choice,governance,hard,AI 코딩을 CI/CD 파이프라인에 통합할 때 가장 적절한 방법은?,모든 코딩 업무에 AI를 동시에 적용하면 전사적 개발 효율을 빠르게 달성할 수 있다.,AI 코딩 도구의 성능만 비교하면 조직에 최적인 도구를 선택할 수 있다.,AI 코딩의 성과는 코드 생성 줄 수로 측정하면 정확한 ROI를 산출할 수 있다.,"AI 생성 코드도 동일한 CI/CD 기준(자동 테스트·린트·보안 스캔·빌드)을 적용하고, AI 특화 단계(할루시네이션 함수 검출·라이선스 검사)를 추가한다.",D,3,정답은 D입니다. CI/CD 통합은 일반 기준(테스트·린트·보안·빌드)+AI 특화(할루시네이션 검출·라이선스 검사)입니다. AI 코드에도 동일한 품질 기준을 자동으로 적용해야 지속적 품질이 보장됩니다. 리더는 AI 코딩의 방향을 설정하고 체계적 관리 구조를 수립해야 합니다. 리더는 AI 코딩의 방향을 설정하고 체계적 관리 구조를 수립하여 조직의 개발 역량을 전환해야 합니다.,AXIS-C L1 AI 코딩 운영체계 수립,False,approved,배치1,1,,
40,AXIS-C,L1,AI 코딩 운영체계 수립,AI 코딩 팀 협업 구조,multiple_choice,case_judgment,medium,AI 코딩을 팀 협업에 효과적으로 통합하는 구조는?,경영진 보고 시 AI 코딩 도구의 기술 사양을 상세히 설명하면 투자 승인을 받을 수 있다.,"코딩 표준·프롬프트 템플릿·리뷰 체크리스트를 공유하고, AI 생성 코드도 Git 기반 협업 워크플로우(PR·코드 리뷰)를 동일하게 적용한다. AI 코딩 경험을 정기 공유한다.",AI 코딩의 성과는 코드 생성 줄 수로 측정하면 정확한 ROI를 산출할 수 있다.,AI 코딩 도구의 성능만 비교하면 조직에 최적인 도구를 선택할 수 있다.,B,3,정답은 B입니다. 팀 협업은 ①표준 공유 ②동일 워크플로우(PR·리뷰) ③경험 공유로 구성됩니다. AI 코드도 팀의 코드 리뷰를 통과해야 merge됩니다. 리더는 조직의 AI 코딩 도입·운영에 관한 최적의 판단을 내려야 합니다. 리더는 조직의 AI 코딩 도입·운영에 관한 최적의 판단을 내려야 합니다. 이 문항은 L1 수준의 전략적 의사결정 역량을 확인합니다.,AXIS-C L1 AI 코딩 운영체계 수립,False,approved,배치1,1,,
41,AXIS-C,L1,AI 코딩 보안·거버넌스,AI 코딩 보안 정책 수립,multiple_choice,governance,medium,조직의 AI 코딩 보안 정책에 포함해야 할 핵심 항목은?,AI 코딩 도구의 성능만 비교하면 조직에 최적인 도구를 선택할 수 있다.,AI 코딩 보안 정책은 IT 부서가 단독으로 수립하면 되며 개발팀 참여가 불필요하다.,모든 코딩 업무에 AI를 동시에 적용하면 전사적 개발 효율을 빠르게 달성할 수 있다.,①입력 금지 정보(API키·고객 데이터·영업비밀) ②승인 도구 목록 ③코드 보안 스캔 의무 ④오픈소스 라이선스 검토 ⑤보안 사고 대응 절차 ⑥정기 감사를 포함한다.,D,2,정답은 D입니다. AI 코딩 보안 정책은 ①금지 정보 ②승인 도구 ③보안 스캔 ④라이선스 ⑤사고 대응 ⑥감사의 6대 항목입니다. 리더는 이 정책을 수립하고 팀원이 준수하도록 관리합니다. 리더는 AI 코딩의 방향을 설정하고 체계적 관리 구조를 수립해야 합니다. 리더는 AI 코딩의 방향을 설정하고 체계적 관리 구조를 수립하여 조직의 개발 역량을 전환해야 합니다.,AXIS-C L1 AI 코딩 보안·거버넌스,False,approved,배치1,1,,
42,AXIS-C,L1,AI 코딩 보안·거버넌스,코드 보안 스캔 체계,multiple_choice,governance,hard,AI 생성 코드의 보안 스캔 체계로 가장 적절한 것은?,AI 코딩 프로젝트의 리스크는 도구 성능에만 존재하므로 보안·법적 리스크는 무시해도 된다.,AI 코딩 도구의 성능만 비교하면 조직에 최적인 도구를 선택할 수 있다.,"①정적 분석(SAST: Bandit, SonarQube)으로 코드 취약점 스캔 ②의존성 스캔(Snyk, pip-audit)으로 라이브러리 취약점 확인 ③비밀 스캔(git-secrets)으로 하드코딩 검출을 CI에 통합한다.",모든 코딩 업무에 AI를 동시에 적용하면 전사적 개발 효율을 빠르게 달성할 수 있다.,C,2,정답은 C입니다. 보안 스캔은 ①SAST(코드 취약점) ②의존성 스캔(라이브러리) ③비밀 스캔(하드코딩)의 3중 구조를 CI에 통합합니다. 배포 전에 자동으로 수행해야 취약 코드가 운영에 도달하지 않습니다. 리더는 AI 코딩의 방향을 설정하고 체계적 관리 구조를 수립해야 합니다. 리더는 AI 코딩의 방향을 설정하고 체계적 관리 구조를 수립하여 조직의 개발 역량을 전환해야 합니다.,AXIS-C L1 AI 코딩 보안·거버넌스,False,approved,배치1,1,,
43,AXIS-C,L1,AI 코딩 보안·거버넌스,오픈소스 라이선스 관리,multiple_choice,ethics_security,medium,AI 생성 코드의 오픈소스 라이선스를 관리하는 정책으로 가장 적절한 것은?,모든 코딩 업무에 AI를 동시에 적용하면 전사적 개발 효율을 빠르게 달성할 수 있다.,"AI가 추천하는 라이브러리의 라이선스를 반드시 확인하고, 상업 프로젝트와의 호환성(MIT/Apache: 허용, GPL: 제한 가능)을 검토하며, 라이선스 대장을 유지한다.",경영진 보고 시 AI 코딩 도구의 기술 사양을 상세히 설명하면 투자 승인을 받을 수 있다.,AI 코딩 도구의 성능만 비교하면 조직에 최적인 도구를 선택할 수 있다.,B,2,정답은 B입니다. 라이선스 관리는 ①AI 추천 라이브러리 라이선스 확인 ②상업 호환성 검토(MIT/Apache vs GPL) ③대장 유지로 구성됩니다. AI가 GPL 라이브러리를 추천할 수 있으므로 리더가 관리 체계를 수립합니다. AI 코딩의 보안과 윤리 관리는 조직의 지속 가능한 개발을 위한 필수 요건입니다.,AXIS-C L1 AI 코딩 보안·거버넌스,False,approved,배치1,1,,
44,AXIS-C,L1,AI 코딩 보안·거버넌스,AI 코딩 보안 사고 대응,multiple_choice,case_judgment,hard,AI 코딩 과정에서 API 키가 Git에 푸시된 것을 발견했을 때 리더로서 가장 적절한 대응은?,①키 즉시 무효화(revoke) ②Git 이력 정리(BFG/filter-branch) ③보안 담당 보고 ④.gitignore·pre-commit hook 설정 ⑤팀 교육을 수행한다. 개인 처벌이 아닌 시스템 개선에 집중한다.,파일럿 없이 전사 도입하면 시간을 절약하고 모든 팀이 균등한 성과를 달성할 수 있다.,AI 코딩 도구의 성능만 비교하면 조직에 최적인 도구를 선택할 수 있다.,AI 코딩의 성과는 코드 생성 줄 수로 측정하면 정확한 ROI를 산출할 수 있다.,A,2,정답은 A입니다. API 키 노출 대응은 ①즉시 무효화 ②이력 정리 ③보고 ④시스템 방지(hook) ⑤교육의 5단계입니다. 리더는 처벌이 아닌 시스템 개선에 집중하여 재발을 방지합니다. 리더는 조직의 AI 코딩 도입·운영에 관한 최적의 판단을 내려야 합니다. 리더는 조직의 AI 코딩 도입·운영에 관한 최적의 판단을 내려야 합니다. 이 문항은 L1 수준의 전략적 의사결정 역량을 확인합니다.,AXIS-C L1 AI 코딩 보안·거버넌스,False,approved,배치1,1,,
45,AXIS-C,L1,AI 코딩 보안·거버넌스,AI 코드 저작권 정책,multiple_choice,ethics_security,medium,조직의 AI 생성 코드 저작권 정책으로 가장 적절한 것은?,AI 생성 코드의 기술 부채는 코드가 동작하면 관리할 필요가 없다.,"AI 서비스 이용약관에서 코드 소유권을 확인하고, 학습 데이터 재현 가능성을 고려한 유사도 검사를 수행하며, 중요 코드는 독창성을 검증하는 정책을 운영한다.",AI 코딩 도구의 성능만 비교하면 조직에 최적인 도구를 선택할 수 있다.,모든 코딩 업무에 AI를 동시에 적용하면 전사적 개발 효율을 빠르게 달성할 수 있다.,B,2,정답은 B입니다. AI 코드 저작권은 ①이용약관 확인 ②재현 가능성 검토 ③유사도 검사 ④독창성 검증의 체계입니다. 법적으로 확립되지 않은 영역이므로 보수적 접근이 바람직합니다. AI 코딩의 보안과 윤리 관리는 조직의 지속 가능한 개발을 위한 필수 요건입니다. AI 코딩의 보안과 윤리 관리는 조직의 지속 가능한 소프트웨어 개발을 위한 필수 요건이며 리더의 핵심 책임입니다.,AXIS-C L1 AI 코딩 보안·거버넌스,False,approved,배치1,1,,
46,AXIS-C,L1,AI 코딩 보안·거버넌스,AI 코딩 감사 체계,multiple_choice,governance,medium,AI 코딩 활용에 대한 내부 감사 체계로 가장 적절한 구조는?,①정책 준수(승인 도구·금지 정보) ②코드 품질(테스트 커버리지·복잡도) ③보안(취약점·인증정보 노출) ④라이선스 준수 ⑤프롬프트 로그 관리를 정기 감사한다.,AI 코딩의 성과는 코드 생성 줄 수로 측정하면 정확한 ROI를 산출할 수 있다.,모든 코딩 업무에 AI를 동시에 적용하면 전사적 개발 효율을 빠르게 달성할 수 있다.,AI 코딩 도구의 성능만 비교하면 조직에 최적인 도구를 선택할 수 있다.,A,2,"정답은 A입니다. AI 코딩 감사는 ①정책 ②품질 ③보안 ④라이선스 ⑤프롬프트 로그의 5개 영역을 정기 감사합니다. 코드 리뷰는 개별 코드의 품질이며, 감사는 조직 전체의 준수 수준입니다. 리더는 AI 코딩의 방향을 설정하고 체계적 관리 구조를 수립해야 합니다. 리더는 AI 코딩의 방향을 설정하고 체계적 관리 구조를 수립하여 조직의 개발 역량을 전환해야 합니다.",AXIS-C L1 AI 코딩 보안·거버넌스,False,approved,배치1,1,,
